Index:PostionX:PostionZ:RotationAngle:PhotonTime
0:0:0,085:0:553945,247
0:0:0,17:0:553945,247
88:0:0,255:0:553946,973
88:0:0,34:0:553946,973
88:0:0,425:0:553946,973
88:0:0,51:0:553946,973
88:0:0,595:0:553946,973
88:0:0,6799999:0:553946,973
88:0:0,7649999:0:553946,973
88:0:0,8499999:0:553946,973
88:0:0,9349999:0:553946,973
88:0:1,02:0:553946,973
88:0:1,105:0:553946,973
88:0:1,19:0:553946,973
88:0:1,275:0:553946,973
88:0:1,36:0:553946,973
88:0:1,445:0:553946,973
88:0:1,53:0:553946,973
88:0:1,615:0:553946,973
88:0:1,7:0:553946,973
88:0:1,785:0:553946,973
88:0:1,87:0:553946,973
88:0:1,955:0:553946,973
88:0:2,04:0:553946,973
88:0:2,125:0:553946,973
88:0:2,21:0:553946,973
88:0:2,295:0:553946,973
88:0:2,38:0:553946,973
88:0:2,465:0:553946,973
88:0:2,55:0:553946,973
88:0:2,635:0:553946,973
88:0:2,720001:0:553946,973
88:0:2,805001:0:553946,973
88:0:2,890001:0:553946,973
88:0:2,975001:0:553946,973
88:0:3,060001:0:553946,973
88:0:3,145001:0:553946,973
88:0:3,230001:0:553946,973
88:0:3,315001:0:553946,973
88:0:3,400001:0:553946,973
88:0:3,485001:0:553946,973
88:0:3,570001:0:553946,973
88:0:3,655001:0:553946,973
88:0:3,740001:0:553946,973
88:0:3,825001:0:553946,973
88:0:3,910001:0:553946,973
88:0:3,995001:0:553946,973
88:0:4,080001:0:553946,973
88:0:4,165001:0:553946,973
88:0:4,250001:0:553946,973
88:0:4,335001:0:553946,973
88:0:4,420001:0:553946,973
88:0:4,505001:0:553946,973
88:0:4,590001:0:553946,973
88:0:4,675001:0:553946,973
88:0:4,760001:0:553946,973
88:0:4,845001:0:553946,973
88:0:4,930001:0:553946,973
88:0:5,015001:0:553946,973
88:0:5,100001:0:553946,973
88:0:5,185001:0:553946,973
88:0:5,270001:0:553946,973
88:0:5,355001:0:553946,973
88:0:5,440001:0:553946,973
88:0:5,525002:0:553946,973
88:0:5,610002:0:553946,973
88:0:5,695002:0:553946,973
88:0:5,780002:0:553946,973
88:0:5,865002:0:553946,973
88:0:5,950002:0:553946,973
88:0:6,035002:0:553946,973
88:0:6,120002:0:553946,973
88:0:6,205002:0:553946,973
88:0:6,290002:0:553946,973
88:0:6,375002:0:553946,973
88:0:6,460002:0:553946,973
88:0:6,545002:0:553946,973
88:0:6,630002:0:553946,973
88:0:6,715002:0:553946,973
88:0:6,800002:0:553946,973
88:0:6,885002:0:553946,973
88:0:6,970002:0:553946,973
88:0:7,055002:0:553946,973
88:0:7,140002:0:553946,973
88:0:7,225002:0:553946,973
108:0:7,310002:0:553947,374
108:0:7,395002:0:553947,374
108:0:7,480002:0:553947,374
108:0:7,565002:0:553947,374
108:0:7,650002:0:553947,374
108:0:7,735003:0:553947,374
108:0:7,820003:0:553947,374
108:0:7,905003:0:553947,374
108:0:7,990003:0:553947,374
108:0:8,075003:0:553947,374
108:0:8,160003:0:553947,374
108:0:8,245003:0:553947,374
108:0:8,330003:0:553947,374
108:0:8,415003:0:553947,374
108:0:8,500003:0:553947,374
108:0:8,585003:0:553947,374
108:0:8,670003:0:553947,374
108:0:8,755003:0:553947,374
108:0:8,840003:0:553947,374
108:0:8,925003:0:553947,374
108:0:9,010003:0:553947,374
108:0:9,095003:0:553947,374
108:0:9,180003:0:553947,374
108:0:9,265003:0:553947,374
108:0:9,350003:0:553947,374
110:0:9,435003:0:553947,407
111:0:9,520003:0:553947,424
113:0:9,605003:0:553947,474
113:0:9,690003:0:553947,474
115:0:9,775003:0:553947,508
134:0:9,860003:0:553947,892
134:0:9,945004:0:553947,892
134:0:10,03:0:553947,892
134:0:10,115:0:553947,892
134:0:10,2:0:553947,892
134:0:10,285:0:553947,892
134:0:10,37:0:553947,892
134:0:10,455:0:553947,892
134:0:10,54:0:553947,892
134:0:10,625:0:553947,892
134:0:10,71:0:553947,892
134:0:10,795:0:553947,892
134:0:10,88:0:553947,892
134:0:10,965:0:553947,892
134:0:11,05:0:553947,892
134:0:11,135:0:553947,892
134:0:11,22:0:553947,892
134:0:11,305:0:553947,892
134:0:11,39:0:553947,892
134:0:11,475:0:553947,892
135:0:11,56:0:553947,908
135:0:11,645:0:553947,908
137:0:11,73:0:553947,942
138:0:11,815:0:553947,975
139:0:11,9:0:553947,992
140:0:11,985:0:553948,009
141:0:12,07:0:553948,025
142:0:12,155:0:553948,042
142:0:12,24:0:553948,042
144:0:12,325:0:553948,092
145:0:12,41:0:553948,111
146:0:12,495:0:553948,127
148:0:12,58:0:553948,161
148:0:12,665:0:553948,161
149:0:12,75:0:553948,192
151:-0,085:12,75:270:553948,226
151:-0,17:12,75:270:553948,226
153:-0,255:12,75:270:553948,275
153:-0,34:12,75:270:553948,275
154:-0,425:12,75:270:553948,292
156:-0,51:12,75:270:553948,326
156:-0,595:12,75:270:553948,326
157:-0,6799999:12,75:270:553948,341
158:-0,7649999:12,75:270:553948,374
183:-0,8499999:12,75:270:553948,86
183:-0,9349999:12,75:270:553948,86
183:-1,02:12,75:270:553948,86
183:-1,105:12,75:270:553948,86
183:-1,19:12,75:270:553948,86
183:-1,275:12,75:270:553948,86
183:-1,36:12,75:270:553948,86
183:-1,445:12,75:270:553948,86
183:-1,53:12,75:270:553948,86
183:-1,615:12,75:270:553948,86
183:-1,7:12,75:270:553948,86
183:-1,785:12,75:270:553948,86
183:-1,87:12,75:270:553948,86
183:-1,955:12,75:270:553948,86
183:-2,04:12,75:270:553948,86
183:-2,125:12,75:270:553948,86
183:-2,21:12,75:270:553948,86
183:-2,295:12,75:270:553948,86
183:-2,38:12,75:270:553948,86
183:-2,465:12,75:270:553948,86
183:-2,55:12,75:270:553948,86
183:-2,635:12,75:270:553948,86
183:-2,720001:12,75:270:553948,86
183:-2,805001:12,75:270:553948,86
183:-2,890001:12,75:270:553948,86
184:-2,975001:12,75:270:553948,894
185:-3,060001:12,75:270:553948,911
186:-3,145001:12,75:270:553948,927
187:-3,230001:12,75:270:553948,944
189:-3,315001:12,75:270:553948,994
189:-3,400001:12,75:270:553948,994
192:-3,485001:12,75:270:553949,044
192:-3,570001:12,75:270:553949,044
192:-3,655001:12,75:270:553949,044
193:-3,740001:12,75:270:553949,061
193:-3,825001:12,75:270:553949,061
195:-3,910001:12,75:270:553949,111
196:-3,995001:12,75:270:553949,128
197:-4,080001:12,75:270:553949,144
198:-4,165001:12,75:270:553949,16
199:-4,250001:12,75:270:553949,194
200:-4,165001:12,75:270:553949,211
201:-4,080001:12,75:270:553949,228
202:-3,995001:12,75:270:553949,245
203:-3,910001:12,75:270:553949,261
204:-3,825001:12,75:270:553949,295
204:-3,740001:12,75:270:553949,295
206:-3,655001:12,75:270:553949,327
208:-3,570001:12,75:270:553949,36
208:-3,485001:12,75:270:553949,36
209:-3,400001:12,75:270:553949,394
210:-3,315001:12,75:270:553949,41
212:-3,23:12,75:270:553949,442
212:-3,145:12,75:270:553949,442
214:-3,06:12,75:270:553949,479
216:-2,975:12,75:270:553949,53
216:-2,89:12,75:270:553949,53
219:-2,805:12,75:270:553949,593
219:-2,72:12,75:270:553949,593
219:-2,635:12,75:270:553949,593
219:-2,55:12,75:270:553949,593
220:-2,465:12,75:270:553949,611
222:-2,38:12,75:270:553949,644
222:-2,295:12,75:270:553949,644
223:-2,21:12,75:270:553949,664
224:-2,125:12,75:270:553949,697
224:-2,04:12,75:270:553949,697
226:-1,955:12,75:270:553949,727
230:-1,87:12,75:270:553949,814
230:-1,785:12,75:270:553949,814
230:-1,7:12,75:270:553949,814
249:-1,615:12,75:270:553950,197
249:-1,53:12,75:270:553950,197
249:-1,445:12,75:270:553950,197
249:-1,36:12,75:270:553950,197
249:-1,275:12,75:270:553950,197
249:-1,19:12,75:270:553950,197
249:-1,105:12,75:270:553950,197
249:-1,02:12,75:270:553950,197
249:-0,9349995:12,75:270:553950,197
249:-0,8499995:12,75:270:553950,197
249:-0,7649996:12,75:270:553950,197
249:-0,6799996:12,75:270:553950,197
249:-0,5949996:12,75:270:553950,197
249:-0,5099996:12,75:270:553950,197
249:-0,4249996:12,75:270:553950,197
249:-0,3399996:12,75:270:553950,197
249:-0,2549996:12,75:270:553950,197
249:-0,1699996:12,75:270:553950,197
249:-0,0849996:12,75:270:553950,197
249:4,023314E-07:12,75:270:553950,197
249:4,023314E-07:12,835:270:553950,197
250:4,023314E-07:12,92:270:553950,212
251:4,023314E-07:13,005:270:553950,23
253:4,023314E-07:13,09:270:553950,263
254:4,023314E-07:13,175:270:553950,296
255:4,023314E-07:13,26:270:553950,313
255:4,023314E-07:13,34501:270:553950,313
257:4,023314E-07:13,43001:270:553950,346
258:4,023314E-07:13,51501:270:553950,361
259:4,023314E-07:13,60001:270:553950,394
260:4,023314E-07:13,68501:270:553950,414
261:4,023314E-07:13,77001:270:553950,428
262:4,023314E-07:13,85501:270:553950,446
263:4,023314E-07:13,94001:270:553950,463
265:4,023314E-07:14,02501:270:553950,513
265:4,023314E-07:14,11001:270:553950,513
266:4,023314E-07:14,19501:270:553950,53
266:4,023314E-07:14,28001:270:553950,53
268:4,023314E-07:14,36501:270:553950,563
269:4,023314E-07:14,45001:270:553950,596
269:4,023314E-07:14,53501:270:553950,596
270:4,023314E-07:14,62001:270:553950,613
271:4,023314E-07:14,70501:270:553950,63
272:4,023314E-07:14,79001:270:553950,645
275:4,023314E-07:14,87501:270:553950,712
275:4,023314E-07:14,96001:270:553950,712
276:4,023314E-07:15,04501:270:553950,73
277:4,023314E-07:15,13001:270:553950,747
278:4,023314E-07:15,21501:270:553950,764
279:4,023314E-07:15,30001:270:553950,797
280:4,023314E-07:15,38501:270:553950,814
283:4,023314E-07:15,47001:270:553950,865
283:4,023314E-07:15,55501:270:553950,865
283:4,023314E-07:15,64001:270:553950,865
284:4,023314E-07:15,72501:270:553950,881
284:4,023314E-07:15,81001:270:553950,881
287:4,023314E-07:15,89501:270:553950,947
287:4,023314E-07:15,98001:270:553950,947
288:4,023314E-07:16,06501:270:553950,964
290:4,023314E-07:16,15001:270:553951,014
290:4,023314E-07:16,235:270:553951,014
291:4,023314E-07:16,32:270:553951,031
291:4,023314E-07:16,405:270:553951,031
293:4,023314E-07:16,49:270:553951,064
295:4,023314E-07:16,575:270:553951,115
295:4,023314E-07:16,66:270:553951,115
322:4,023314E-07:16,745:270:553951,649
322:4,023314E-07:16,83:270:553951,649
322:4,023314E-07:16,915:270:553951,649
322:4,023314E-07:17:270:553951,649
322:0,0425004:17,0425:46:553951,649
322:0,0850004:17,085:45:553951,649
322:0,1275004:17,12749:45:553951,649
322:0,1700004:17,16999:45:553951,649
322:0,2125004:17,21249:45:553951,649
322:0,2550004:17,25499:45:553951,649
322:0,2975004:17,29749:45:553951,649
322:0,3400004:17,33999:45:553951,649
322:0,3825004:17,38249:45:553951,649
322:0,4250004:17,42499:45:553951,649
322:0,4675004:17,46749:45:553951,649
322:0,5100003:17,50999:45:553951,649
322:0,5525004:17,55249:45:553951,649
322:0,5950004:17,59499:45:553951,649
322:0,6375004:17,63749:45:553951,649
322:0,6800004:17,67999:45:553951,649
322:0,7225004:17,72249:45:553951,649
322:0,7650005:17,76499:45:553951,649
322:0,8075005:17,80749:45:553951,649
322:0,8500005:17,84999:45:553951,649
323:0,8925005:17,89249:45:553951,666
323:0,9350005:17,93499:45:553951,666
323:0,9775006:17,97749:45:553951,666
372:1,020001:18,01999:45:553952,652
372:1,062501:18,06248:45:553952,652
372:1,105001:18,10498:45:553952,652
372:1,147501:18,14748:45:553952,652
372:1,190001:18,18998:45:553952,652
372:1,232501:18,23248:45:553952,652
372:1,275001:18,27498:45:553952,652
372:1,317501:18,31748:45:553952,652
372:1,360001:18,35998:45:553952,652
372:1,402501:18,40248:45:553952,652
372:1,445001:18,44498:45:553952,652
372:1,487501:18,48748:45:553952,652
372:1,530001:18,52998:45:553952,652
372:1,572501:18,57248:45:553952,652
372:1,615001:18,61498:45:553952,652
372:1,657501:18,65748:45:553952,652
372:1,700001:18,69998:45:553952,652
372:1,742501:18,74248:45:553952,652
372:1,785001:18,78498:45:553952,652
372:1,827501:18,82748:45:553952,652
372:1,870001:18,86998:45:553952,652
372:1,912501:18,91248:45:553952,652
372:1,955001:18,95498:45:553952,652
372:1,997501:18,99747:45:553952,652
372:2,040001:19,03997:45:553952,652
372:2,082501:19,08247:45:553952,652
372:2,125001:19,12497:45:553952,652
372:2,167501:19,08247:136:553952,652
372:2,210001:19,03997:135:553952,652
372:2,252501:18,99747:136:553952,652
372:2,295001:18,95498:135:553952,652
372:2,337501:18,91248:136:553952,652
396:2,380001:18,86998:135:553953,12
396:2,422501:18,82748:136:553953,12
396:2,465001:18,78498:135:553953,12
396:2,507501:18,74248:136:553953,12
396:2,550001:18,69998:135:553953,12
396:2,592501:18,65748:136:553953,12
396:2,635001:18,61498:135:553953,12
396:2,677501:18,57248:136:553953,12
396:2,720001:18,52998:135:553953,12
396:2,762501:18,48748:136:553953,12
396:2,805001:18,44498:135:553953,12
396:2,847501:18,40248:136:553953,12
396:2,890001:18,35998:135:553953,12
396:2,932501:18,31748:136:553953,12
396:2,975001:18,27498:135:553953,12
396:3,017501:18,23248:136:553953,12
396:3,060001:18,18998:135:553953,12
396:3,102501:18,14748:136:553953,12
396:3,145001:18,10498:135:553953,12
396:3,187501:18,06248:136:553953,12
396:3,230001:18,01999:135:553953,12
396:3,272501:17,97749:136:553953,12
396:3,315001:17,93499:135:553953,12
396:3,357502:17,89249:136:553953,12
396:3,400002:17,84999:135:553953,12
396:3,442502:17,80749:136:553953,12
396:3,485002:17,76499:135:553953,12
396:3,527502:17,72249:136:553953,12
396:3,570002:17,67999:135:553953,12
396:3,612502:17,63749:136:553953,12
407:3,655002:17,59499:135:553953,354
407:3,697502:17,55249:136:553953,354
407:3,740002:17,50999:135:553953,354
407:3,782502:17,46749:136:553953,354
407:3,825002:17,42499:135:553953,354
407:3,867502:17,38249:136:553953,354
407:3,910002:17,33999:135:553953,354
407:3,952502:17,29749:136:553953,354
407:3,995002:17,25499:135:553953,354
407:4,037502:17,21249:136:553953,354
407:4,080002:17,16999:135:553953,354
407:4,122502:17,12749:136:553953,354
407:4,165002:17,085:135:553953,354
407:4,207502:17,0425:136:553953,354
407:4,250002:17:135:553953,354
407:4,207502:16,9575:225:553953,354
407:4,165002:16,915:225:553953,354
407:4,122502:16,8725:225:553953,354
407:4,080002:16,83:225:553953,354
407:4,037502:16,7875:225:553953,354
407:3,995002:16,745:225:553953,354
408:3,952502:16,7025:225:553953,367
408:3,910002:16,66:225:553953,367
408:3,867502:16,6175:225:553953,367
409:3,825002:16,575:225:553953,387
410:3,782502:16,5325:225:553953,4
411:3,740002:16,49:225:553953,42
437:3,697502:16,4475:225:553953,954
437:3,655002:16,405:225:553953,954
437:3,612502:16,3625:225:553953,954
437:3,570002:16,32:225:553953,954
437:3,527502:16,2775:225:553953,954
437:3,485002:16,235:225:553953,954
437:3,442502:16,1925:225:553953,954
437:3,400002:16,15001:225:553953,954
437:3,357502:16,10751:225:553953,954
437:3,315001:16,06501:225:553953,954
437:3,272501:16,02251:225:553953,954
437:3,230001:15,98001:225:553953,954
437:3,187501:15,93751:225:553953,954
437:3,145001:15,89501:225:553953,954
446:3,102501:15,85251:225:553954,137
446:3,060001:15,81001:225:553954,137
446:3,017501:15,76751:225:553954,137
446:2,975001:15,72501:225:553954,137
446:2,932501:15,68251:225:553954,137
446:2,890001:15,64001:225:553954,137
446:2,847501:15,59751:225:553954,137
446:2,805001:15,55501:225:553954,137
446:2,762501:15,51251:225:553954,137
446:2,720001:15,47001:225:553954,137
446:2,677501:15,42751:225:553954,137
446:2,635001:15,38501:225:553954,137
446:2,592501:15,34251:225:553954,137
446:2,550001:15,30001:225:553954,137
446:2,507501:15,25751:225:553954,137
446:2,465001:15,21502:225:553954,137
446:2,422501:15,17252:225:553954,137
446:2,380001:15,13002:225:553954,137
446:2,337501:15,08752:225:553954,137
446:2,295001:15,04502:225:553954,137
446:2,252501:15,00252:225:553954,137
448:2,210001:14,96002:225:553954,17
448:2,167501:14,91752:225:553954,17
449:2,125001:14,87502:225:553954,187
452:2,082501:14,91752:315:553954,254
452:2,040001:14,96002:315:553954,254
